customer_id,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Z_CostContact,Z_Revenue,Response
1735,1954,Graduation,Divorced,70044.0,0,1,2013-02-18,46,1073,0,250,153,14,14,4,7,10,5,5,0,3,11,0
1736,1967,Graduation,Single,79146.0,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,3,11,0
1737,1963,Graduation,Married,77437.0,0,0,2013-11-26,70,560,21,442,29,44,29,1,4,5,13,1,0,3,11,0
1738,1959,Graduation,Married,54984.0,0,1,2014-05-24,51,173,13,131,32,3,6,4,6,1,6,7,0,3,11,0
1739,1971,PhD,Married,42403.0,1,0,2013-12-11,18,22,1,11,0,5,3,1,1,0,3,8,0,3,11,0
1740,1964,Graduation,Together,55761.0,0,1,2014-04-24,97,136,1,12,0,3,32,2,4,1,3,6,0,3,11,0
1741,1983,Graduation,Together,37292.0,1,0,2013-04-18,32,275,0,86,10,23,66,5,6,3,5,8,0,3,11,0
1742,1945,PhD,Single,45576.0,0,0,2014-05-28,9,56,19,29,2,14,25,1,3,1,3,8,0,3,11,1
1743,1947,Graduation,Together,70321.0,0,0,2013-01-16,6,303,23,751,82,26,191,1,6,5,13,4,0,3,11,1
1744,1969,PhD,Divorced,58086.0,0,1,2013-01-20,80,708,7,62,0,0,15,2,11,3,7,8,0,3,11,0
1745,1952,Graduation,Married,81795.0,0,0,2012-10-26,74,324,132,693,27,118,88,1,4,11,7,2,0,3,11,0
1746,1947,Basic,Together,28389.0,0,0,2012-11-20,49,1,5,3,7,4,8,1,1,0,2,7,0,3,11,0
1747,1946,Master,Married,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,3,11,0
1748,1969,Graduation,Divorced,69901.0,0,1,2013-05-29,95,312,21,206,102,92,149,3,7,3,10,5,0,3,11,0
1749,1949,PhD,Married,80360.0,0,0,2013-03-03,56,1493,86,454,112,43,43,2,4,4,5,2,0,3,11,0
1750,1961,PhD,Together,63342.0,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,3,11,1
1751,1974,Graduation,Married,44989.0,0,1,2012-09-12,26,98,0,106,49,10,106,5,5,1,5,6,0,3,11,0
1752,1980,2n Cycle,Single,31859.0,1,0,2014-02-27,3,3,4,7,15,8,11,1,1,0,3,7,0,3,11,0
1753,1949,PhD,Widow,51569.0,0,1,2013-02-12,39,380,0,47,6,0,34,4,7,1,7,8,0,3,11,1
1754,1971,Graduation,Widow,30372.0,1,1,2012-12-25,33,15,0,12,7,3,7,3,2,0,3,7,0,3,11,0
1755,1979,Basic,Single,16014.0,1,1,2013-03-17,42,3,9,4,7,8,7,4,1,1,4,3,0,3,11,0
1756,1968,Graduation,Married,41120.0,1,1,2013-11-06,80,24,2,23,0,8,24,3,2,1,3,6,0,3,11,0
1757,1971,Master,Single,39763.0,1,0,2013-08-04,9,80,1,60,4,6,16,2,5,1,2,9,0,3,11,1
1758,1955,PhD,Married,38725.0,1,1,2014-05-10,52,31,0,6,2,1,5,2,1,0,4,4,0,3,11,0
1759,1972,Graduation,Married,77981.0,1,0,2013-05-26,78,138,120,204,16,126,60,3,7,4,7,5,0,3,11,0
1760,1964,2n Cycle,Married,62905.0,0,1,2013-09-10,68,166,75,96,119,107,59,3,7,2,8,4,0,3,11,0
1761,1979,2n Cycle,Divorced,13533.0,1,0,2013-03-10,45,12,3,8,8,0,17,2,2,0,3,7,0,3,11,0
1762,1975,Graduation,Together,59481.0,0,1,2013-10-23,47,178,3,85,71,66,58,2,3,3,8,2,0,3,11,0
1763,1977,Graduation,Married,72117.0,0,1,2013-08-20,34,707,20,171,65,60,50,1,9,7,9,5,0,3,11,0
1764,1986,2n Cycle,Married,21955.0,1,0,2013-09-07,81,5,1,7,17,14,11,2,2,1,3,6,0,3,11,0
1765,1956,Graduation,Married,67131.0,0,1,2013-03-26,72,465,71,250,93,35,62,3,9,2,12,6,0,3,11,0
1766,1980,PhD,Single,36802.0,1,0,2014-06-16,23,16,1,2,0,0,1,1,1,0,3,5,0,3,11,0
1767,1982,Graduation,Together,71853.0,0,0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,3,11,0
1768,1961,Basic,Married,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,3,11,0
1769,1975,Master,Married,47808.0,0,1,2013-10-20,30,123,1,26,2,0,72,2,3,2,3,7,0,3,11,0
1770,1974,PhD,Divorced,25509.0,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,3,11,1
1771,1946,PhD,Married,51012.0,0,0,2013-04-18,86,102,9,63,2,9,24,1,4,1,4,6,0,3,11,0
1772,1985,Graduation,Single,70596.0,0,0,2012-10-05,68,347,44,534,17,0,26,1,3,5,12,2,0,3,11,0
1773,1952,PhD,Together,85431.0,0,0,2013-06-08,54,376,53,462,168,53,53,1,2,7,7,0,0,3,11,0
1774,1967,Graduation,Married,42664.0,0,1,2014-03-18,44,21,0,3,0,0,0,1,1,0,3,6,0,3,11,0
1775,1955,Graduation,Together,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,3,11,1
1776,1985,Graduation,Single,29760.0,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,3,11,0
1777,1977,PhD,Married,28973.0,0,0,2012-10-13,59,206,0,46,3,2,12,2,5,1,5,8,0,3,11,0
1778,1973,PhD,Together,39435.0,1,0,2013-08-06,16,71,0,18,0,0,13,1,3,1,2,7,0,3,11,0
1779,1984,2n Cycle,Married,65370.0,0,0,2013-08-01,1,71,22,112,138,89,29,1,2,3,13,1,0,3,11,0
1780,1979,Basic,Single,20194.0,1,0,2012-12-17,64,0,4,7,11,10,15,2,2,0,3,6,0,3,11,0
1781,1976,PhD,Single,42473.0,1,1,2014-02-17,72,93,1,21,0,4,25,3,2,1,4,5,0,3,11,0
1782,1968,Graduation,Married,64590.0,0,0,2012-10-14,98,920,138,168,36,46,30,1,9,4,10,6,0,3,11,0
1783,1959,Graduation,Together,71232.0,0,1,2013-11-28,91,653,17,170,34,26,17,2,11,2,10,7,0,3,11,0
1784,1971,Graduation,Together,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,3,11,1
1785,1967,Graduation,Single,46904.0,1,1,2012-11-03,20,153,4,56,0,9,31,4,5,1,4,8,0,3,11,0
1786,1973,Graduation,Married,49094.0,0,1,2012-09-21,6,376,0,38,11,8,69,5,6,3,6,6,0,3,11,0
1787,1983,Graduation,Together,36075.0,1,0,2013-12-09,54,46,0,30,12,1,30,1,2,0,4,6,0,3,11,0
1788,1979,2n Cycle,Together,60839.0,1,1,2012-08-28,72,600,21,128,223,150,128,13,2,2,12,8,0,3,11,0
1789,1979,Graduation,Together,77298.0,0,1,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,3,0,3,11,0
1790,1950,Graduation,Together,34026.0,1,1,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,3,11,0
1791,1963,PhD,Single,48918.0,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,3,11,0
1792,1962,2n Cycle,Together,82122.0,0,0,2013-08-15,89,734,22,350,151,25,100,1,3,9,13,1,0,3,11,0
1793,1976,Graduation,Single,37697.0,1,0,2014-02-07,82,34,6,21,11,4,8,1,2,1,3,6,0,3,11,0
1794,1952,Graduation,Together,34074.0,1,1,2013-07-13,69,135,1,41,10,1,67,5,3,3,3,6,0,3,11,0
1795,1960,Master,Married,28520.0,1,1,2013-06-14,55,11,0,10,0,2,20,1,1,1,2,6,0,3,11,0
1796,1955,Graduation,Single,62535.0,0,1,2013-10-03,13,163,48,90,0,45,52,1,3,2,8,3,0,3,11,0
1797,1977,Master,Single,36273.0,1,0,2014-04-16,80,29,3,30,3,2,9,2,3,0,3,6,0,3,11,0
1798,1964,Graduation,Together,63404.0,0,2,2014-06-06,97,734,26,70,11,44,17,2,6,3,4,4,0,3,11,0
1799,1981,2n Cycle,Together,75774.0,1,0,2014-05-02,27,340,21,134,258,14,56,1,7,5,8,4,0,3,11,0
1800,1976,Graduation,Together,78416.0,0,1,2014-06-27,99,453,38,279,188,38,183,2,7,7,10,3,0,3,11,0
1801,1974,Graduation,Together,75702.0,0,1,2012-10-14,87,1073,0,629,145,37,37,1,10,5,13,6,0,3,11,0
1802,1951,Master,Together,59385.0,1,1,2013-04-28,85,135,0,10,0,4,36,2,3,1,4,5,0,3,11,0
1803,1966,Graduation,Single,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,3,11,1
1804,1951,Graduation,Married,44689.0,1,1,2014-01-10,82,18,0,5,0,0,11,2,1,1,2,7,0,3,11,0
1805,1958,Graduation,Together,53977.0,0,1,2013-06-08,21,620,16,165,0,24,82,5,5,5,12,5,0,3,11,0
1806,1966,PhD,Single,7144.0,0,2,2013-12-07,92,81,4,33,5,2,291,0,23,1,1,0,0,3,11,0
1807,1964,Graduation,Single,18701.0,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,3,11,0
1808,1956,Graduation,Married,90369.0,0,0,2014-04-28,2,292,51,981,224,23,17,1,4,6,6,1,0,3,11,1
1809,1974,PhD,Single,63159.0,0,0,2012-11-05,74,965,34,586,89,86,37,1,3,5,8,3,0,3,11,0
1810,1966,Graduation,Together,37758.0,1,1,2012-10-04,49,27,2,10,0,0,1,2,1,0,3,8,0,3,11,0
1811,1963,PhD,Single,46757.0,0,1,2012-11-16,71,777,30,163,0,51,122,6,4,4,7,9,0,3,11,0
1812,1969,Master,Married,79734.0,0,0,2014-06-28,72,572,8,232,23,62,17,1,4,3,6,1,0,3,11,0
1813,1992,Graduation,Together,63207.0,0,0,2013-01-20,68,438,169,565,91,169,70,1,2,3,6,7,0,3,11,0
1814,1954,Graduation,Divorced,72071.0,0,1,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2,0,3,11,0
1815,1983,PhD,Together,21840.0,1,0,2013-07-21,80,17,0,9,0,0,1,1,1,0,3,9,0,3,11,0
1816,1982,2n Cycle,Together,58582.0,0,1,2013-09-28,15,402,35,106,101,77,42,2,9,2,9,5,0,3,11,0
1817,1951,Graduation,Single,72282.0,0,0,2013-07-19,70,503,27,419,90,139,153,1,5,7,9,7,0,3,11,1
1818,1956,Graduation,Married,50387.0,0,2,2013-08-31,91,369,9,87,12,14,34,3,6,2,8,5,0,3,11,0
1819,1961,PhD,Together,32583.0,1,1,2014-06-15,10,5,0,3,0,0,1,1,1,0,2,7,0,3,11,0
1820,1962,Graduation,Together,62568.0,0,1,2014-04-07,99,362,17,398,80,35,61,3,5,3,5,4,0,3,11,0
1821,1971,Master,Divorced,44635.0,1,1,2013-10-11,25,56,0,9,0,0,3,2,2,0,3,7,0,3,11,0
1822,1971,Master,Single,33316.0,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,3,11,0
1823,1968,Graduation,Married,63967.0,0,1,2013-08-09,57,387,84,141,73,35,162,3,4,4,12,2,0,3,11,0
1824,1978,2n Cycle,Together,52513.0,0,0,2012-09-04,84,367,17,241,104,188,232,2,9,5,9,7,0,3,11,0
1825,1969,Graduation,Married,25293.0,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,3,11,0
1826,1965,PhD,Widow,54111.0,0,1,2013-08-25,97,267,6,54,8,3,50,2,5,2,6,5,0,3,11,0
1827,1986,Graduation,Together,78394.0,0,0,2013-02-15,13,298,27,697,216,24,166,1,4,6,5,2,0,3,11,1
1828,1958,Master,Married,80739.0,0,0,2013-05-23,92,674,92,736,39,0,92,1,3,11,9,1,0,3,11,0
1829,1975,Master,Together,22669.0,1,0,2013-05-22,30,16,14,36,37,22,48,3,4,1,2,9,0,3,11,1
1830,1987,Graduation,Single,29236.0,1,0,2013-10-08,30,37,4,24,16,9,9,2,4,0,3,9,0,3,11,0
1831,1959,Graduation,Together,44911.0,0,1,2013-03-15,11,159,0,22,2,1,31,3,4,1,4,7,0,3,11,0
1832,1962,PhD,Married,54693.0,0,1,2013-02-17,72,686,17,142,23,26,35,8,6,4,13,6,0,3,11,0
1833,1974,Graduation,Together,48186.0,1,0,2014-03-20,39,97,3,66,12,7,34,3,4,1,4,7,0,3,11,0
1834,1977,Graduation,Married,54809.0,1,1,2013-09-11,0,63,6,57,13,13,22,4,2,1,5,4,0,3,11,1
1835,1978,Graduation,Together,41580.0,1,1,2012-12-10,15,56,5,24,4,0,3,3,2,1,3,5,0,3,11,0
1836,1970,PhD,Married,80336.0,0,0,2013-09-09,12,209,19,456,160,142,66,1,2,9,13,1,0,3,11,0
1837,1957,Graduation,Married,47743.0,0,1,2013-03-22,56,198,2,43,0,12,20,3,4,1,6,6,0,3,11,0
1838,1955,2n Cycle,Married,62972.0,0,1,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6,0,3,11,0
1839,1954,PhD,Divorced,57333.0,0,1,2012-09-22,55,941,14,397,76,58,176,11,8,5,9,6,0,3,11,1
1840,1982,PhD,Together,32313.0,1,0,2013-02-11,60,86,4,56,2,4,7,3,4,0,4,9,0,3,11,0
1841,1953,Master,Widow,84953.0,0,0,2013-06-03,73,167,48,602,63,72,72,1,3,10,4,2,0,3,11,1
1842,1968,Master,Divorced,27071.0,1,0,2014-04-23,90,8,3,19,0,2,3,2,2,0,3,6,0,3,11,0
1843,1957,Master,Together,68148.0,0,0,2013-08-31,86,389,66,408,37,57,85,1,4,4,6,2,0,3,11,0
1844,1965,Master,Together,65735.0,1,1,2013-12-07,37,239,7,119,4,15,11,5,6,2,6,7,0,3,11,0
1845,1975,PhD,Married,86836.0,0,0,2012-09-12,7,179,21,273,0,21,63,1,6,10,6,5,0,3,11,1
1846,1963,PhD,Married,4023.0,1,1,2014-06-23,29,5,0,1,1,1,1,15,0,0,0,19,0,3,11,0
1847,1990,Graduation,Married,30093.0,0,0,2013-07-08,19,2,6,28,13,4,16,1,2,0,3,7,0,3,11,0
1848,1966,PhD,Married,57705.0,0,1,2014-01-11,14,383,0,53,6,4,40,3,8,1,6,6,0,3,11,0
1849,1988,Graduation,Single,25008.0,1,0,2014-02-02,72,2,8,8,6,1,9,2,1,0,3,8,0,3,11,0
1850,1995,2n Cycle,Single,83257.0,0,0,2012-09-18,56,536,27,590,38,107,67,1,5,10,12,6,1,3,11,1
1851,1975,Graduation,Together,22280.0,1,0,2013-05-19,85,2,1,4,3,1,2,1,1,0,2,8,0,3,11,0
1852,1978,PhD,Married,72159.0,0,0,2012-10-29,62,322,53,899,34,40,53,1,4,6,10,2,0,3,11,0
1853,1961,Graduation,Together,64260.0,0,0,2013-01-11,1,539,169,816,20,0,30,1,4,5,4,3,0,3,11,1
1854,1984,PhD,Single,82733.0,0,0,2013-09-10,28,712,50,420,65,38,38,1,8,4,7,4,0,3,11,1
1855,1971,Master,Divorced,74290.0,0,1,2013-08-12,70,1121,0,72,0,12,12,4,10,8,10,6,0,3,11,0
1856,1951,Master,Single,58217.0,2,1,2012-11-17,84,68,1,13,3,5,13,1,2,0,4,6,0,3,11,0
1857,1976,Master,Together,21024.0,0,0,2013-07-04,89,36,4,18,6,2,18,1,2,0,4,7,0,3,11,0
1858,1972,PhD,Married,70116.0,0,0,2013-01-26,73,707,44,603,95,58,29,1,2,8,12,1,0,3,11,0
1859,1985,Graduation,Together,54006.0,1,0,2012-09-18,42,174,77,203,6,24,97,2,8,1,7,7,0,3,11,0
1860,1966,PhD,Married,69063.0,0,1,2012-11-07,16,666,35,124,69,8,26,1,5,3,5,3,0,3,11,0
1861,1975,2n Cycle,Divorced,11448.0,0,0,2013-12-15,16,0,0,0,6,2,6,1,1,0,2,6,0,3,11,0
1862,1979,Graduation,Single,61825.0,0,1,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4,0,3,11,0
1863,1971,Graduation,Married,70886.0,1,0,2013-10-14,65,407,70,239,103,88,53,1,5,4,4,2,0,3,11,0
1864,1982,Graduation,Married,69109.0,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,3,11,1
1865,1973,Graduation,Widow,60208.0,1,1,2012-10-07,13,488,23,71,15,0,59,11,8,3,7,7,0,3,11,1
1866,1968,Master,Together,32889.0,1,1,2013-09-06,78,28,0,13,4,2,8,3,2,1,3,5,0,3,11,0
1867,1984,Graduation,Single,34738.0,1,0,2014-05-11,51,3,2,10,3,0,2,1,1,0,3,6,0,3,11,0
1868,1971,Master,Together,30538.0,1,0,2012-10-01,27,284,0,52,8,3,20,4,9,0,4,10,0,3,11,0
1869,1977,2n Cycle,Together,82326.0,0,0,2014-03-10,30,938,142,754,159,81,183,1,5,10,6,2,0,3,11,1
1870,1967,PhD,Divorced,26642.0,1,0,2014-03-01,71,13,2,15,2,2,8,2,2,0,3,6,0,3,11,0
1871,1964,Graduation,Divorced,69932.0,0,1,2013-06-12,97,412,172,153,150,105,57,2,7,6,11,4,0,3,11,0
1872,1972,Graduation,Single,44503.0,1,1,2014-04-16,83,31,1,8,0,0,8,2,2,0,3,6,0,3,11,0
1873,1948,PhD,Single,60200.0,0,1,2013-01-02,3,502,19,132,0,6,26,6,6,2,11,6,0,3,11,0
1874,1952,Graduation,Divorced,49638.0,0,1,2014-04-19,71,18,10,3,3,5,0,1,1,0,3,2,0,3,11,0
1875,1987,2n Cycle,Single,23830.0,0,0,2014-02-07,3,1,8,6,4,8,16,1,1,0,3,7,0,3,11,0
1876,1959,Master,Widow,33051.0,0,0,2012-08-16,15,100,71,243,108,94,219,3,9,1,8,9,0,3,11,1
1877,1958,Graduation,Married,72905.0,0,0,2014-01-21,52,407,114,445,181,165,203,1,3,7,9,1,0,3,11,0
1878,1951,PhD,Together,69702.0,0,1,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,3,11,0
1879,1975,Graduation,Divorced,70300.0,1,0,2013-07-15,89,1045,61,338,60,46,46,3,5,5,13,8,0,3,11,0
1880,1984,PhD,Married,70643.0,0,0,2012-10-15,66,1218,107,304,23,143,33,1,5,8,4,6,0,3,11,1
1881,1969,PhD,Married,30396.0,1,0,2014-04-30,22,15,0,6,0,1,12,2,1,1,2,7,0,3,11,1
1882,1968,PhD,Divorced,50616.0,0,1,2014-04-18,56,128,0,16,0,1,4,2,4,0,4,7,0,3,11,0
1883,1969,Master,Single,62772.0,0,1,2013-05-19,74,581,49,157,43,8,108,1,5,6,11,2,0,3,11,0
1884,1985,PhD,Single,30298.0,0,0,2014-05-19,48,6,3,12,6,1,0,1,1,1,3,3,0,3,11,0
1885,1984,Graduation,Single,52413.0,1,0,2012-11-03,67,185,8,133,56,56,12,2,7,1,7,7,0,3,11,0
1886,1957,PhD,Married,44155.0,1,1,2014-01-19,24,22,1,9,0,0,14,1,1,1,2,4,0,3,11,0
1887,1971,PhD,Divorced,86979.0,0,0,2013-11-07,67,584,100,835,65,83,35,1,5,5,5,2,0,3,11,1
1888,1975,Graduation,Together,76532.0,1,1,2013-09-09,38,355,30,177,90,138,30,4,9,5,7,5,0,3,11,0
1889,1982,Graduation,Married,42081.0,1,0,2013-02-26,86,175,10,110,54,6,27,2,6,3,4,6,0,3,11,0
1890,1988,PhD,Married,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,3,11,0
1891,1989,Master,Together,88420.0,0,0,2014-05-02,87,957,153,612,99,95,153,1,4,7,8,1,0,3,11,0
1892,1985,Graduation,Married,31158.0,1,0,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,8,0,3,11,0
1893,1968,Graduation,Divorced,61671.0,0,1,2014-06-03,23,641,7,56,0,0,28,8,10,4,6,8,0,3,11,0
1894,1974,Graduation,Single,69719.0,0,0,2014-05-26,99,273,86,208,177,14,43,1,2,3,5,1,0,3,11,0
1895,1949,Graduation,Divorced,49160.0,0,1,2013-10-20,29,122,21,43,25,10,15,2,3,1,6,6,0,3,11,0
1896,1978,Basic,Together,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,0,3,11,0
1897,1954,PhD,Single,90933.0,0,0,2014-03-31,90,1020,31,430,62,63,79,1,4,6,4,1,0,3,11,0
1898,1945,PhD,Single,113734.0,0,0,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,1,0,3,11,0
1899,1950,PhD,Together,59292.0,0,1,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3,0,3,11,0
1900,1964,PhD,Married,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,3,11,0
1901,1983,Graduation,Single,22148.0,0,0,2014-04-13,16,15,5,14,0,4,11,1,1,0,3,7,0,3,11,0
1902,1987,Master,Married,73395.0,0,0,2014-03-18,94,272,7,80,20,7,11,1,4,4,6,2,0,3,11,0
1903,1971,Graduation,Divorced,29819.0,1,0,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,6,0,3,11,0
1904,1968,Graduation,Married,45688.0,0,1,2014-01-25,20,279,0,18,0,0,9,2,3,1,8,4,0,3,11,0
1905,1954,Graduation,Married,62820.0,0,0,2013-05-11,51,398,61,265,138,61,53,1,3,4,6,1,0,3,11,0
1906,1971,PhD,Married,60491.0,0,1,2013-09-06,81,637,47,237,12,19,76,4,6,11,7,5,0,3,11,0
1907,1986,Graduation,Together,33235.0,1,0,2014-02-05,71,45,0,16,2,1,6,1,3,0,3,7,0,3,11,0
1908,1959,Graduation,Married,35701.0,0,0,2013-03-19,36,21,1,9,7,3,5,1,1,0,3,6,0,3,11,0
1909,1980,Master,Married,31535.0,1,0,2013-09-26,95,15,4,13,0,0,19,1,1,1,2,7,0,3,11,0
1910,1960,2n Cycle,Together,92556.0,0,0,2014-04-20,32,493,183,352,184,23,28,0,3,5,13,0,0,3,11,0
1911,1970,Graduation,Single,67384.0,0,1,2012-11-10,32,957,40,175,158,53,107,2,7,8,5,5,0,3,11,0
1912,1971,Master,Together,80573.0,0,0,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2,0,3,11,0
1913,1967,Graduation,Married,77870.0,0,1,2012-08-22,93,1017,50,500,65,50,133,3,5,5,5,8,0,3,11,1
1914,1963,PhD,Widow,52278.0,0,1,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,3,11,0
1915,1968,Graduation,Single,57107.0,0,1,2012-08-24,44,159,0,120,0,0,137,7,4,4,8,8,0,3,11,1
1916,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,3,11,0
1917,1981,PhD,Single,36038.0,1,0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,0,3,11,0
1918,1976,Graduation,Single,20180.0,0,0,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,7,0,3,11,0
1919,1965,PhD,Together,34230.0,1,1,2012-12-26,72,15,0,4,0,0,2,1,1,0,2,7,0,3,11,0
1920,1977,2n Cycle,Single,31878.0,0,1,2014-06-22,7,23,4,5,10,5,23,1,1,0,4,3,0,3,11,0
1921,1972,2n Cycle,Married,70932.0,0,1,2014-01-19,57,200,193,100,46,185,185,2,6,2,12,3,0,3,11,0
1922,1956,Graduation,Single,91249.0,0,0,2012-10-20,84,1324,27,119,71,108,27,0,7,9,6,4,0,3,11,1
1923,1943,Master,Single,77598.0,0,0,2013-10-01,53,1193,33,281,129,66,33,1,7,5,13,3,0,3,11,0
1924,1959,Graduation,Single,80982.0,1,1,2013-01-08,48,505,137,401,104,22,22,3,11,5,11,5,1,3,11,0
1925,1977,Master,Married,22701.0,1,0,2013-09-05,2,2,4,9,0,4,5,1,1,0,3,5,0,3,11,0
1926,1969,PhD,Married,55212.0,0,1,2012-11-23,65,1103,0,45,0,0,34,3,4,2,11,8,0,3,11,0
1927,1970,Graduation,Married,70617.0,0,0,2013-06-23,45,353,61,753,40,46,27,1,3,3,7,2,0,3,11,0
1928,1957,Graduation,Single,64849.0,0,0,2012-11-13,42,652,48,350,94,84,108,1,9,3,6,5,0,3,11,1
1929,1965,Master,Married,62694.0,1,1,2013-06-17,29,379,6,157,25,91,91,5,9,3,7,7,0,3,11,0
1930,1974,PhD,Married,61917.0,1,1,2013-11-20,83,46,4,36,2,2,1,1,2,0,4,5,0,3,11,0
1931,1947,PhD,Married,67472.0,0,1,2013-09-28,93,162,31,127,8,17,69,2,4,2,7,3,0,3,11,0
1932,1982,Master,Married,21059.0,1,0,2014-01-07,40,8,3,19,3,3,8,3,3,0,3,6,0,3,11,0
1933,1968,Master,Married,29543.0,2,0,2014-04-01,47,17,3,18,3,4,18,2,3,1,2,7,0,3,11,0
1934,1951,Graduation,Married,75903.0,0,1,2013-04-08,50,340,108,185,130,38,100,2,6,6,9,3,0,3,11,0
1935,1975,2n Cycle,Together,34984.0,1,1,2012-09-06,40,8,4,15,3,5,3,2,1,0,3,7,0,3,11,0
1936,1956,PhD,Single,54998.0,0,1,2013-03-10,3,154,22,202,39,30,8,5,4,2,9,4,0,3,11,1
1937,1949,PhD,Widow,54356.0,0,1,2012-11-19,62,710,15,30,20,0,0,3,11,2,8,8,0,3,11,1
1938,1959,Master,Married,34242.0,0,1,2014-03-23,25,8,2,4,0,0,1,1,0,0,3,5,0,3,11,0
1939,1973,Graduation,Married,25410.0,1,0,2013-08-31,48,2,2,4,13,13,4,1,1,0,4,4,0,3,11,0
1940,1984,PhD,Married,73356.0,0,0,2014-02-06,56,1050,14,322,0,14,112,1,5,11,5,2,0,3,11,1
1941,1950,Graduation,Together,28320.0,0,1,2013-01-14,68,19,1,14,3,2,4,1,1,0,3,8,0,3,11,0
1942,1977,Graduation,Single,23763.0,1,0,2012-08-07,64,22,0,6,6,2,6,1,1,0,3,7,0,3,11,0
1943,1984,Graduation,Married,72570.0,0,0,2014-04-25,67,274,83,216,151,141,224,1,4,6,12,1,0,3,11,0
1944,1976,Master,Married,34529.0,1,0,2012-09-14,94,68,6,38,3,6,41,2,2,2,3,7,0,3,11,0
1945,1951,Graduation,Widow,70792.0,0,0,2013-02-06,82,344,45,654,104,11,114,2,3,4,10,3,0,3,11,0
1946,1982,Graduation,Married,63211.0,0,0,2012-11-02,3,145,193,459,205,26,145,2,3,8,7,2,0,3,11,1
1947,1974,Master,Married,83891.0,0,1,2014-06-20,24,217,38,350,111,85,15,1,4,7,10,1,0,3,11,0
1948,1968,Graduation,Single,36065.0,1,1,2013-03-31,54,18,7,34,10,2,3,3,3,0,3,8,0,3,11,0
1949,1954,Graduation,Together,39898.0,0,1,2013-02-12,20,69,8,26,12,7,12,2,3,0,4,7,0,3,11,0
1950,1940,PhD,Single,51141.0,0,0,2013-07-08,96,144,0,7,0,0,6,1,3,1,4,5,0,3,11,0
1951,1976,Graduation,Married,56939.0,0,1,2013-09-18,19,256,34,103,90,29,49,2,3,3,10,3,0,3,11,0
1952,1951,Graduation,Single,80872.0,0,0,2014-05-12,60,483,72,567,94,12,108,1,4,4,10,1,0,3,11,0
1953,1976,PhD,Together,72335.0,0,0,2012-08-13,2,1285,105,653,28,21,0,1,10,4,8,8,0,3,11,1
1954,1964,PhD,Single,61798.0,0,0,2013-11-23,13,338,4,89,11,8,13,1,4,2,9,4,0,3,11,0
1955,1950,PhD,Widow,76842.0,0,0,2014-05-03,37,605,10,345,84,54,32,1,1,8,7,0,0,3,11,0
1956,1976,Graduation,Together,29478.0,1,0,2014-01-17,59,8,0,7,3,1,1,1,1,0,3,6,0,3,11,0
1957,1956,Graduation,Single,46998.0,0,1,2012-10-22,55,172,41,86,45,6,27,5,5,3,5,7,0,3,11,0
